event_id,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor_1,assoc_actor1,inter1,actor2,assoc_actor2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM55073,26-January-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Bay,Qansax Dheere,,Qansax Dheere,2.8712,43.0043,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, Al Shabaab ambushed government security forces (SNA) traveling on a motorcycle near Qansax Dheere village (Qansax Dheere, Bay). 1 soldier was injured.",0,,1770078493
SOM55074,26-January-2026,2026,1,Political violence,Battles,Armed clash,Hawiye-Hawadle Sub-Clan Militia (Somalia),,4,Hawiye-Habar Gedir-Ayr Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Coomaad,5.0045,45.4728,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, Hawiye-Hawadle sub-clan and Hawiye-Habar Gedir-Ayr sub-clan exchanged gunfire in the vicinity of Coomaad village (Belet Weyne, Hiraan). The motive was due clan revenge and land dispute. An unknown number of militias were injured.",0,,1770071682
SOM55075,26-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Buulo Xaaji,-0.632,41.9839,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, Jubaland security forces ambushed an Al Shabaab in Lagta Canoole area near Buulo Xaaji village (Kismaayo, Lower Juba). There were no casualties.",0,,1770078493
SOM55076,26-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Jubaland Security Force,Military Forces of Somalia (2022-) Jubaland Intelligence and Security Agency,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Xaliima Caddey,-0.6666,41.7333,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, Jubaland security forces and Jubaland Intelligence and Security Agency (JISA) ambushed an Al Shabaab convoy near Xaliima Caddey village (Kismaayo, Lower Juba). Casualties unknown.",0,,1770078493
SOM55077,26-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Unidentified Military Forces,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Ceel Macaan,2.2444,45.6917,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, government security forces (SNA) clashed with Al Shabaab in Tukiile area near Ceel Macaan village (Balcad, Middle Shabelle). The operation was supported by an airstrike from international forces (coded as Unidentified Military Forces). An unknown number of Al Shabaab were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1770078493
SOM55078,26-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Unidentified Military Forces,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Warshiikh,2.2983,45.798,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, government security forces (SNA) clashed with Al Shabaab in the Tubyaalo area near Warshiikh village (Balcad, Middle Shabelle). The operation was supported by an airstrike from international forces (coded as Unidentified Military Forces). An unknown number of Al Shabaab were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1770078493
SOM55079,26-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Xawaadleey,2.5826,45.4894,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, government security forces (SNA) clashed with Al Shabaab near Xawaadleey village (Balcad, Middle Shabelle). There were no casualties.",0,,1770078493
SOM55080,26-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Jowhar,,Buurane,2.9647,45.5124,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, government security forces (SNA) clashed with Al Shabaab near Buurane village (Jowhar, Middle Shabelle). There were no casualties.",0,,1770078493
SOM55081,26-January-2026,2026,1,Political violence,Violence against civilians,Attack,Unidentified Clan Militia (Somalia),,4,Civilians (Somalia),Unidentified Clan Group (Somalia),7,47,Civilian targeting,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Matabaan,5.1994,45.5252,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, unidentified clan militia shot and killed a civilian from another clan in Matabaan village (Belet Weyne, Hiraan). The motive was due to clan revenge.",1,,1770078493
SOM55082,26-January-2026,2026,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-) National Intelligence and Security Agency,,1,Civilians (Somalia),,7,17,Civilian targeting,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Matabaan,5.1994,45.5252,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, government security forces (NISA) opened heavy gunfire on civilians during an operation in Matabaan village (Belet Weyne, Hiraan). An unknown number of soldiers were injured.",0,,1770078493
SOM55083,26-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Islamic State Somalia Province,,2,,,0,20,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 26 January 2026, Islamic State Somalia Province was seen gathering in the Dhemasno area in Buuraha Cali Miskat (Qandala, Bari).",0,,1776191110
SOM55084,26-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Hargeysa Yare,0.4474,42.7033,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 26 January 2026, Al Shabaab regrouped several fighters in Hargeysa Yare village (Jilib, Middle Juba).",0,,1770078493
SOM55085,26-January-2026,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Police Forces of Somalia (2022-),,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Hodan,2.0376,45.3058,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Defusal: On 26 January 2026, police forces defused an IED planted by Al Shabaab at the Warta Siigaale neighborhood in Mogadishu - Hodan (Banadir).",0,,1770078493
SOM55086,26-January-2026,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Somalia (2022-) Jubaland Security Force,,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Abdale Birole,-0.4906,42.1969,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Defusal: On 26 January 2026, Jubaland security forces defused and neutralized an explosive devices planted by the Al Shabaab group along the Abdalle Biroole - Kismayo road, near Abdale Birole village (Kismaayo, Lower Juba).",0,,1770078493
SOM55087,26-January-2026,2026,1,Strategic developments,Strategic developments,Other,Darod-Leelkayse Sub-Clan Militia (Somalia),,4,Darod-Majeerteen Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Mudug,Gaalkacyo,,Roox,7.2105,47.4313,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Other: On 26 January 2026, Darod Leelkase and the Majeerteen clan held peace meetings in Roox village (Gaalkacyo, Mudug) to end the hostilities following the recent clashes. Both clans agreed to stop revenge attacks and discuss ways forward.",0,,1770078493
SOM55088,26-January-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Al Shabaab,6,,,0,60,,706,Eastern Africa,Somalia,Bakool,Tayeeglow,,Tayeeglow,4.0182,44.5127,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, locals protested in Tayeeglow town (Tayeeglow, Bakool) in support of the Al Shabaab attack in Kudha and Burgaboo village. The protest was organized by the Al Shabaab Bakool administration.",0,crowd size=no report,1770078493
SOM55089,26-January-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Al Shabaab,6,,,0,60,,706,Eastern Africa,Somalia,Bay,Qansax Dheere,,Uffurow,2.7622,42.8868,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, locals protested in Uffurow village (Qansax Dheere, Bay) in support of the Al Shabaab attack in Kudha and Burgaboo village (coded separately). The protest was organized by the Al Shabaab Bakool administration.",0,crowd size=no report,1770071682
SOM55090,26-January-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Al Shabaab,6,,,0,60,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Dalbiyango,1.738,44.6128,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, locals protested in Dalbiyango village (Marka, Lower Shabelle) in support of the Al Shabaab attack in Kudha and Burgaboo village (coded separately). The protest was organized by an Al Shabaab Aminiyaa official in the Janaale district.",0,crowd size=no report,1770071682
SOM55091,26-January-2026,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Military Forces of Somalia (2022-) Puntland Dervish Force,6,,,0,60,,706,Eastern Africa,Somalia,Sanaag,Ceerigaabo,,Badhan,10.7134,48.3325,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, Puntland Dervish Force protested in Badhan town (Ceerigaabo, Sanaag) over unpaid salaries.",0,crowd size=no report,1770078493
SOM55168,26-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Bakool,Xudur,,Hudur,4.1237,43.8915,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, an IED planted by Al Shabaab exploded, targeting government soldiers (SNA) at a checkpoint, near a teashop in Hudur town (Xudur, Bakool). Al Shabaab claimed to have injured soldiers.",0,,1770078493
SOM55169,26-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somalia (2022-),,1,,,0,10,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Maxaas,4.3934,46.0882,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 26 January 2026, government security forces (SNA) were deployed near Maxaas town (Bulo Burto, Hiraan).",0,,1770078493
SOM55170,26-January-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Warshiikh,2.2983,45.798,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 26 January 2026, Al Shabaab clashed with government security forces (SNA) at a base in Jabad Godane village near Warshiikh village (Balcad, Middle Shabelle). More than 50 militants were killed, and several others were injured. Al Shabaab claimed to have killed 5 soldiers and injured 5 others. Fatalities coded as 55.",55,,1770078493
SOM55092,27-January-2026,2026,1,Political violence,Battles,Armed clash,Dir-Gadabuursi Bahabarmuse Sub-Clan Militia (Somalia),,4,Dir-Issa Mamasaan Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Awdal,Baki,,Baki,9.8921,43.3853,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, Dir-Gadabuursi Bahabarmuse sub-clan militias clashed with Dir-Issa Mamasaan Issa clan militia in the Hulkageele area in Baki town (Baki, Awdal). Injuries from both sides were reported. Extent of injuries unknown.",0,,1770078493
SOM55093,27-January-2026,2026,1,Political violence,Battles,Armed clash,Dir-Gadabuursi Bahabarmuse Sub-Clan Militia (Somalia),,4,Dir-Issa Mamasaan Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Awdal,Borama,,Xariirad,10.3254,42.8374,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, Dir-Gadabuursi Bahabarmuse and Dir-Issa Mamasaan sub-clan militia clashed in Xariirad town (Borama, Awdal). The motive was due to land dispute. More than 5 people were killed and 18 people were injured.",5,,1770071682
SOM55094,27-January-2026,2026,1,Political violence,Battles,Armed clash,Dir-Gadabuursi Bahabarmuse Sub-Clan Militia (Somalia),,4,Dir-Issa Mamasaan Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Awdal,Zeylac,,Harirad,10.5667,42.9667,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, Dir-Gadabuursi Bahabarmuse sub-clan militias clashed with Dir-Issa Mamasaan Issa clan militia in Harirad (Zeylac, Awdal). More than 5 people were killed, and 18 people were injured.",5,,1770071682
SOM55095,27-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,Islamic State Somalia Province,,2,12,,706,Eastern Africa,Somalia,Bari,Bossaso,,Balade,11.2761,49.164,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, Puntland dervish forces clashed with Islamic State Somalia Province in the Garobatha area in Balade village (Bossaso, Bari). 3 IS fighters were injured, and four escaped.",0,,1770078493
SOM55096,27-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,Islamic State Somalia Province,,2,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Buuraha Cali Miskat,10.8548,49.7434,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, Puntland dervish forces clashed with Islamic State Somalia Province in the Dacaad area within the Buuraha Cali Miskat (Qandala, Bari). There were no casualties.",0,,1776191110
SOM55097,27-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,Islamic State Somalia Province,,2,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Qandala,11.471,49.8726,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, Puntland dervish forces clashed with Islamic State Somalia Province in the Ceelka-Goobad in Qandala town (Qandala, Bari). There were no casualties.",0,,1770078493
SOM55098,27-January-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,1,Military Forces of Somalia (2022-),,1,11,,706,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,,Yaaq Biri Weyne,2.6295,44.6977,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, 2 government soldiers (SNA) clashed at a checkpoint in Yaaq Biri Weyne village (Wanla Weyn, Lower Shabelle). The motive was due to dispute over the management of the checkpoint. 1 soldier was killed.",1,,1770078493
SOM55099,27-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Badhaadhe,-1.03,41.483,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 27 January 2026, Al Shabaab fighters arrived in the Bada Madow area near Badhaadhe town (Badhaadhe, Lower Juba), after the attack on Kudhaa village last week (coded separately). The group was led by a mid-level commander.",0,,1770078493
SOM55100,27-January-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Kenya (2022-),,8,,,0,80,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Kolbiyow,-1.1369,41.2174,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 27 January 2026, Kenya security forces were deployed in Kolbiyow village (Badhaadhe, Lower Juba) amid last week's Al Shabaab attack in Kudhaa village (coded separately). The Kenya forces are based in Kolbiyow and protect from the Al Shabaab advancement.",0,,1770078493
SOM55101,27-January-2026,2026,1,Political violence,Battles,Government regains territory,Military Forces of Somalia (2022-),,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Warshiikh,2.2983,45.798,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, government security forces (SNA) clashed with Al Shabaab at a base in Jabad Godane village near Warshiikh village (Balcad, Middle Shabelle). The security forces took control over the village (initial takeover by Al Shabaab unclear). Several Al Shabaab were killed. Unspecified number of fatalities coded as 3.",3,,1770078493
SOM55102,27-January-2026,2026,1,Strategic developments,Strategic developments,Other,Al Shabaab,,2,Hawiye-Hawadle Sub-Clan Militia (Somalia),,4,24,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Buqda Caqable,4.0601,45.2577,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Other: On 27 January 2026, Al Shabaab met with Hawiye Hawadle Ali Madaxweyne clan militia in Buqda Caqable village (Bulo Burto, Hiraan).",0,,1770078493
SOM55103,27-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2022-) National Intelligence and Security Agency,,1,12,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Kaxda,2.0399,45.2384,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, an IED planted by Al Shabaab exploded, targeting government soldiers (NISA) pickup vehicle traveling along the Afgooye corridor between Siinka Dheer and Alberi settlement in Mogadishu - Kaxda (Banadir). 3 soldiers were killed and 5 were injured, including civilian bystanders.",3,,1770078493
SOM55104,27-January-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State Somalia Province,,2,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Dhaadaar,11.128,49.8755,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, an IED planted by Islamic State Somalia Province exploded, targeting Puntland Dervish Force convoy moving between Dhemasno and Dhaadaar village (Qandala, Bari). One vehicle was hit and destroyed. 1 soldier was killed and 2 others were injured.",1,,1770078493
SOM55105,27-January-2026,2026,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Al Shabaab,,2,Military Forces of Somalia (2022-) Jubaland Security Force,,1,12,,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Buulo Xaaji,-0.632,41.9839,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 January 2026, Al Shabaab fired mortar shells targeting Jubaland security forces at a base in Buulo Xaaji village (Kismaayo, Lower Juba). There were no casualties.",0,,1770078493
